Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0178---TSP200X.BS_276_R2	NS.2150.TSP0178---TSP200X.BS_276_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	892492.0	0.0	20-251	46.0	6.18537757201185	233.98071691398914	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0179---TSP200X.BS_277_R1	NS.2150.TSP0179---TSP200X.BS_277_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2717143.0	0.0	20-251	49.0	5.2219160837375735	234.79030658305433	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0179---TSP200X.BS_277_R2	NS.2150.TSP0179---TSP200X.BS_277_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2701686.0	0.0	20-251	49.0	5.150817160240609	236.11509516649974	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0180---TSP200X.BS_278_R1	NS.2150.TSP0180---TSP200X.BS_278_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2291543.0	0.0	20-251	47.0	5.045810886153116	234.60998244414353	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0180---TSP200X.BS_278_R2	NS.2150.TSP0180---TSP200X.BS_278_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2277455.0	0.0	20-251	47.0	5.110241898635287	235.92937774840777	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0181---TSP200X.BS_279_R1	NS.2150.TSP0181---TSP200X.BS_279_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1290002.0	0.0	20-251	47.0	6.359059908434251	235.20141751718214	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0181---TSP200X.BS_279_R2	NS.2150.TSP0181---TSP200X.BS_279_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1280556.0	0.0	20-251	47.0	6.556527008580648	236.22772451966176	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0182---TSP200X.BS_280_R1	NS.2150.TSP0182---TSP200X.BS_280_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1067750.0	0.0	20-251	48.0	6.729758838679466	234.55514586747833	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0182---TSP200X.BS_280_R2	NS.2150.TSP0182---TSP200X.BS_280_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1060501.0	0.0	20-251	48.0	6.687971062733557	235.6718984706285	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0183---TSP200X.BS_281_R1	NS.2150.TSP0183---TSP200X.BS_281_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	735253.0	0.0	20-251	47.0	7.435943817978301	233.98316905881376	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0183---TSP200X.BS_281_R2	NS.2150.TSP0183---TSP200X.BS_281_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	732309.0	0.0	20-251	47.0	6.524977844052169	235.37891655025405	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0185---TSP200X.BS_283_R1	NS.2150.TSP0185---TSP200X.BS_283_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1087127.0	0.0	20-251	46.0	6.399528297981745	233.55833587060206	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0185---TSP200X.BS_283_R2	NS.2150.TSP0185---TSP200X.BS_283_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1080300.0	0.0	20-251	46.0	6.339535314264556	234.9112265111543	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0186---TSP200X.BS_284_R1	NS.2150.TSP0186---TSP200X.BS_284_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1961021.0	0.0	20-251	47.0	5.701686651068237	234.89835753926144	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0186---TSP200X.BS_284_R2	NS.2150.TSP0186---TSP200X.BS_284_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1949103.0	0.0	20-251	47.0	5.618301472594921	236.18248804706576	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0187---TSP200X.BS_285_R1	NS.2150.TSP0187---TSP200X.BS_285_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	912598.0	0.0	20-251	47.0	7.140712559089544	234.72976272137348	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0187---TSP200X.BS_285_R2	NS.2150.TSP0187---TSP200X.BS_285_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	907246.0	0.0	20-251	47.0	6.908600313476168	235.95764765014118	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0188---TSP200X.BS_286_R1	NS.2150.TSP0188---TSP200X.BS_286_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2680899.0	0.0	20-251	48.0	4.743155209487647	235.3255739958872	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0188---TSP200X.BS_286_R2	NS.2150.TSP0188---TSP200X.BS_286_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2658934.0	0.0	20-251	48.0	5.435909255549896	236.17185308097154	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0189---TSP200X.BS_287_R1	NS.2150.TSP0189---TSP200X.BS_287_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1358908.0	0.0	20-251	47.0	6.375707553417892	235.1922896914287	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0189---TSP200X.BS_287_R2	NS.2150.TSP0189---TSP200X.BS_287_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1349883.0	0.0	20-251	48.0	6.3438831365385004	236.3570427955608	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0190---TSP200X.BS_288_R1	NS.2150.TSP0190---TSP200X.BS_288_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3164260.0	0.0	20-251	47.0	4.8027341941967725	235.06475890097528	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0190---TSP200X.BS_288_R2	NS.2150.TSP0190---TSP200X.BS_288_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3144526.0	0.0	20-251	48.0	4.786615248617245	236.22544288073942	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0191---TSP200X.BS_289_R1	NS.2150.TSP0191---TSP200X.BS_289_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1043723.0	0.0	20-251	48.0	6.364523920618785	234.93266508450998	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0191---TSP200X.BS_289_R2	NS.2150.TSP0191---TSP200X.BS_289_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1034939.0	0.0	20-251	48.0	7.012490591232913	235.61606142970746	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0193---TSP200X.BS_291_R1	NS.2150.TSP0193---TSP200X.BS_291_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2416782.0	0.0	20-251	48.0	4.980086427837378	235.1275042597967	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0193---TSP200X.BS_291_R2	NS.2150.TSP0193---TSP200X.BS_291_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2395245.0	0.0	20-251	48.0	5.6707226080324	235.76809261683042	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0195---TSP200X.BS_293_R1	NS.2150.TSP0195---TSP200X.BS_293_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	525581.0	0.0	20-251	49.0	5.713106067380671	237.0535845093335	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0195---TSP200X.BS_293_R2	NS.2150.TSP0195---TSP200X.BS_293_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	521704.0	0.0	20-251	49.0	5.947817153021637	236.73581379479552	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0196---TSP200X.BS_294_R1	NS.2150.TSP0196---TSP200X.BS_294_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3460396.0	0.0	20-251	47.0	4.714163568308858	235.60850607849505	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0196---TSP200X.BS_294_R2	NS.2150.TSP0196---TSP200X.BS_294_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3436846.0	0.0	20-251	47.0	4.828364983403838	236.74585768463294	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0197---TSP200X.BS_295_R1	NS.2150.TSP0197---TSP200X.BS_295_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	205246.0	0.0	20-251	49.0	10.299348099353946	236.5654093137016	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0197---TSP200X.BS_295_R2	NS.2150.TSP0197---TSP200X.BS_295_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	203594.0	0.0	20-251	49.0	11.094629507745807	236.55904397968507	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0198---TSP200X.BS_296_R1	NS.2150.TSP0198---TSP200X.BS_296_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1366130.0	0.0	20-251	47.0	6.184843316521853	234.6387569265004	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0198---TSP200X.BS_296_R2	NS.2150.TSP0198---TSP200X.BS_296_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1357776.0	0.0	20-251	47.0	5.889042080578829	236.09038604305866	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0201---TSP200X.BS_299_R1	NS.2150.TSP0201---TSP200X.BS_299_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3210080.0	0.0	20-251	48.0	4.803524597908759	234.75164762248917	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0201---TSP200X.BS_299_R2	NS.2150.TSP0201---TSP200X.BS_299_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3193637.0	0.0	20-251	48.0	4.425716506917317	236.3814215579291	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0202---TSP200X.BS_300_R1	NS.2150.TSP0202---TSP200X.BS_300_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1422510.0	0.0	20-251	48.0	6.293031331941427	234.63513929603306	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0202---TSP200X.BS_300_R2	NS.2150.TSP0202---TSP200X.BS_300_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1414707.0	0.0	20-251	48.0	5.900939205079214	236.22692755461026	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0203---TSP200X.BS_301_R1	NS.2150.TSP0203---TSP200X.BS_301_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	615150.0	0.0	20-251	45.0	7.432821263106559	233.2128992928554	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0203---TSP200X.BS_301_R2	NS.2150.TSP0203---TSP200X.BS_301_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	611846.0	0.0	20-251	46.0	7.077271078016363	234.59729899353758	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0204---TSP200X.BS_302_R1	NS.2150.TSP0204---TSP200X.BS_302_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	731732.0	0.0	20-251	47.0	5.530030120317274	236.1819231631253	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0204---TSP200X.BS_302_R2	NS.2150.TSP0204---TSP200X.BS_302_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	726913.0	0.0	20-251	47.0	5.398720342049186	236.39779175774817	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0205---TSP200X.BS_303_R1	NS.2150.TSP0205---TSP200X.BS_303_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1047414.0	0.0	20-251	47.0	7.089364854775666	235.09686714135958	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0205---TSP200X.BS_303_R2	NS.2150.TSP0205---TSP200X.BS_303_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1040306.0	0.0	20-251	47.0	7.034180327711271	236.30889757436753	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0209---TSP200X.BS_307_R1	NS.2150.TSP0209---TSP200X.BS_307_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2196655.0	0.0	20-251	47.0	5.3325342977425185	234.87681770692257	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0209---TSP200X.BS_307_R2	NS.2150.TSP0209---TSP200X.BS_307_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2185007.0	0.0	20-251	47.0	5.026849271216409	236.2921510091272	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0210---TSP200X.BS_308_R1	NS.2150.TSP0210---TSP200X.BS_308_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1673700.0	0.0	20-251	47.0	5.694628667025154	234.64329927705086	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass
NS.2150.TSP0210---TSP200X.BS_308_R2	NS.2150.TSP0210---TSP200X.BS_308_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1663614.0	0.0	20-251	47.0	5.532533388153742	236.2359285266895	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0211---TSP200X.BS_309_R1	NS.2150.TSP0211---TSP200X.BS_309_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1871200.0	0.0	20-251	47.0	5.614117106344213	235.27218736639588	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0211---TSP200X.BS_309_R2	NS.2150.TSP0211---TSP200X.BS_309_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1857747.0	0.0	20-251	47.0	5.768940152573335	236.39004934471703	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0212---TSP200X.BS_310_R1	NS.2150.TSP0212---TSP200X.BS_310_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1185778.0	0.0	20-251	48.0	6.427763038275293	234.550441988298	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0212---TSP200X.BS_310_R2	NS.2150.TSP0212---TSP200X.BS_310_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1179327.0	0.0	20-251	48.0	6.100004494088577	235.49230366132548	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0213---TSP200X.BS_311_R1	NS.2150.TSP0213---TSP200X.BS_311_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3079470.0	0.0	20-251	47.0	4.820955378559961	235.24233520703237	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0213---TSP200X.BS_311_R2	NS.2150.TSP0213---TSP200X.BS_311_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3063465.0	0.0	20-251	47.0	4.621845233499424	236.58938097872834	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0217---TSP200X.BS_315_R1	NS.2150.TSP0217---TSP200X.BS_315_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1073062.0	0.0	20-251	47.0	6.884877108685239	234.58447694541414	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0217---TSP200X.BS_315_R2	NS.2150.TSP0217---TSP200X.BS_315_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1065906.0	0.0	20-251	47.0	6.655934012942979	235.629639949489	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0218---TSP200X.BS_316_R1	NS.2150.TSP0218---TSP200X.BS_316_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	191276.0	0.0	20-251	49.0	6.875927978418621	239.6379368033627	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0218---TSP200X.BS_316_R2	NS.2150.TSP0218---TSP200X.BS_316_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	190200.0	0.0	20-251	49.0	6.8312302839116725	238.29009989484751	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0219---TSP200X.BS_317_R1	NS.2150.TSP0219---TSP200X.BS_317_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5125130.0	0.0	20-251	48.0	4.200203142401274	235.3846364872696	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0219---TSP200X.BS_317_R2	NS.2150.TSP0219---TSP200X.BS_317_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5095076.0	0.0	20-251	48.0	4.246658576386732	236.66327783923145	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0220---TSP200X.BS_318_R1	NS.2150.TSP0220---TSP200X.BS_318_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	394095.0	0.0	20-251	48.0	9.190423628820463	233.38800289270353	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0220---TSP200X.BS_318_R2	NS.2150.TSP0220---TSP200X.BS_318_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	391170.0	0.0	20-251	48.0	9.233836950686403	234.7615870337705	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0221---TSP200X.BS_319_R1	NS.2150.TSP0221---TSP200X.BS_319_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	492654.0	0.0	20-251	47.0	7.007554998031072	236.06097382747325	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0221---TSP200X.BS_319_R2	NS.2150.TSP0221---TSP200X.BS_319_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	489867.0	0.0	20-251	47.0	6.776329085241504	236.42194309884113	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0225---TSP200X.BS_323_R1	NS.2150.TSP0225---TSP200X.BS_323_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40154.0	0.0	20-251	49.0	14.217761617771579	237.0699307665488	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0225---TSP200X.BS_323_R2	NS.2150.TSP0225---TSP200X.BS_323_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39984.0	0.0	20-251	49.0	12.590036014405761	237.72734093637456	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0226---TSP200X.BS_324_R1	NS.2150.TSP0226---TSP200X.BS_324_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2040918.0	0.0	20-251	47.0	5.323259223156364	235.41404750215344	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0226---TSP200X.BS_324_R2	NS.2150.TSP0226---TSP200X.BS_324_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2025738.0	0.0	20-251	47.0	5.712181327972248	236.16590595624902	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0227---TSP200X.BS_325_R1	NS.2150.TSP0227---TSP200X.BS_325_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2453530.0	0.0	20-251	47.0	5.219269957355478	235.24846445733291	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0227---TSP200X.BS_325_R2	NS.2150.TSP0227---TSP200X.BS_325_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2438735.0	0.0	20-251	47.0	5.162273761169026	236.55429638726636	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0228---TSP200X.BS_326_R1	NS.2150.TSP0228---TSP200X.BS_326_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1350446.0	0.0	20-251	47.0	5.769131087063089	235.15040956839445	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0228---TSP200X.BS_326_R2	NS.2150.TSP0228---TSP200X.BS_326_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1340261.0	0.0	20-251	47.0	6.038898393671084	236.25891151051923	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0229---TSP200X.BS_327_R1	NS.2150.TSP0229---TSP200X.BS_327_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1201355.0	0.0	20-251	47.0	6.436065942206924	235.06493084891642	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0229---TSP200X.BS_327_R2	NS.2150.TSP0229---TSP200X.BS_327_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1193432.0	0.0	20-251	47.0	6.356541470314187	236.23070690244606	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0233---TSP200X.BS_331_R1	NS.2150.TSP0233---TSP200X.BS_331_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1461318.0	0.0	20-251	48.0	6.33366590981566	235.18759845564074	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0233---TSP200X.BS_331_R2	NS.2150.TSP0233---TSP200X.BS_331_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1454115.0	0.0	20-251	48.0	5.721418182193292	236.37323595451528	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0234---TSP200X.BS_332_R1	NS.2150.TSP0234---TSP200X.BS_332_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	779148.0	0.0	20-251	48.0	7.295276378813781	235.06781253369064	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0234---TSP200X.BS_332_R2	NS.2150.TSP0234---TSP200X.BS_332_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	773133.0	0.0	20-251	48.0	7.584594112526564	236.05677289677197	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0235---TSP200X.BS_333_R1	NS.2150.TSP0235---TSP200X.BS_333_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1429385.0	0.0	20-251	47.0	5.920168464059718	235.55353316286374	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0235---TSP200X.BS_333_R2	NS.2150.TSP0235---TSP200X.BS_333_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1417205.0	0.0	20-251	47.0	6.3576546794571005	236.34607555011448	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0236---TSP200X.BS_334_R1	NS.2150.TSP0236---TSP200X.BS_334_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1942338.0	0.0	20-251	47.0	5.307069028804266	235.48153462476665	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0236---TSP200X.BS_334_R2	NS.2150.TSP0236---TSP200X.BS_334_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1927280.0	0.0	20-251	48.0	5.767743046849414	236.4551969615209	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0237---TSP200X.BS_335_R1	NS.2150.TSP0237---TSP200X.BS_335_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	299177.0	0.0	20-251	48.0	7.816108858635523	236.50937739197866	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0237---TSP200X.BS_335_R2	NS.2150.TSP0237---TSP200X.BS_335_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	296917.0	0.0	20-251	48.0	8.483852389725074	236.36958813405766	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0241---TSP200X.BS_339_R1	NS.2150.TSP0241---TSP200X.BS_339_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1323315.0	0.0	20-251	47.0	6.089857668053336	234.12905090624682	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0241---TSP200X.BS_339_R2	NS.2150.TSP0241---TSP200X.BS_339_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1315250.0	0.0	20-251	48.0	5.889070518912754	235.3139851739213	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0242---TSP200X.BS_340_R1	NS.2150.TSP0242---TSP200X.BS_340_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1195691.0	0.0	20-251	47.0	5.5827968931772505	233.29755597390965	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0242---TSP200X.BS_340_R2	NS.2150.TSP0242---TSP200X.BS_340_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1186190.0	0.0	20-251	47.0	6.090423962434349	234.08672050851888	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
