Module	Section	Sample Name	Source
FastQC	all_sections	NS.2150.TSP0075---TSP200X.BS_125_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0075---TSP200X.BS_125_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0147---TSP200X.BS_197_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0147---TSP200X.BS_197_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0155---TSP200X.BS_253_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0155---TSP200X.BS_253_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0017---TSP200X.BS_049_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0017---TSP200X.BS_049_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0031---TSP200X.BS_072_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0031---TSP200X.BS_072_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0034---TSP200X.BS_078_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0034---TSP200X.BS_078_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0137---TSP200X.BS_187_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0137---TSP200X.BS_187_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0174---TSP200X.BS_272_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0174---TSP200X.BS_272_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0070---TSP200X.BS_120_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0070---TSP200X.BS_120_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0081---TSP200X.BS_131_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0081---TSP200X.BS_131_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0089---TSP200X.BS_139_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0089---TSP200X.BS_139_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0019---TSP200X.BS_051_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0019---TSP200X.BS_051_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0138---TSP200X.BS_188_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0138---TSP200X.BS_188_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0079---TSP200X.BS_129_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0079---TSP200X.BS_129_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0042---TSP200X.BS_089_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0042---TSP200X.BS_089_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0115---TSP200X.BS_165_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0115---TSP200X.BS_165_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0151---TSP200X.BS_233_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0151---TSP200X.BS_233_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0063---TSP200X.BS_113_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0063---TSP200X.BS_113_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0039---TSP200X.BS_086_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0039---TSP200X.BS_086_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0131---TSP200X.BS_181_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0131---TSP200X.BS_181_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0034---TSP200X.BS_078_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0034---TSP200X.BS_078_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0052---TSP200X.BS_102_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0052---TSP200X.BS_102_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0002---TSP200X.BS_008_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0002---TSP200X.BS_008_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0072---TSP200X.BS_122_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0072---TSP200X.BS_122_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0009---TSP200X.BS_033_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0009---TSP200X.BS_033_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0002---TSP200X.BS_008_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0002---TSP200X.BS_008_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0045---TSP200X.BS_095_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0045---TSP200X.BS_095_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0023---TSP200X.BS_055_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0023---TSP200X.BS_055_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0008---TSP200X.BS_031_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0008---TSP200X.BS_031_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0080---TSP200X.BS_130_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0080---TSP200X.BS_130_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0096---TSP200X.BS_146_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0096---TSP200X.BS_146_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0043---TSP200X.BS_090_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0043---TSP200X.BS_090_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0088---TSP200X.BS_138_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0088---TSP200X.BS_138_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0150---TSP200X.BS_202_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0150---TSP200X.BS_202_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0011---TSP200X.BS_036_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0011---TSP200X.BS_036_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0049---TSP200X.BS_099_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0049---TSP200X.BS_099_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0035---TSP200X.BS_079_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0035---TSP200X.BS_079_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0152---TSP200X.BS_238_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0152---TSP200X.BS_238_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0006---TSP200X.BS_028_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0006---TSP200X.BS_028_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0010---TSP200X.BS_034_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0010---TSP200X.BS_034_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0072---TSP200X.BS_122_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0072---TSP200X.BS_122_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0054---TSP200X.BS_104_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0054---TSP200X.BS_104_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0018---TSP200X.BS_050_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0018---TSP200X.BS_050_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0145---TSP200X.BS_195_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0145---TSP200X.BS_195_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0058---TSP200X.BS_108_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0058---TSP200X.BS_108_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0044---TSP200X.BS_091_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0044---TSP200X.BS_091_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0146---TSP200X.BS_196_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0146---TSP200X.BS_196_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0023---TSP200X.BS_055_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0023---TSP200X.BS_055_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0010---TSP200X.BS_034_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0010---TSP200X.BS_034_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0021---TSP200X.BS_053_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0021---TSP200X.BS_053_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0015---TSP200X.BS_043_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0015---TSP200X.BS_043_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0059---TSP200X.BS_109_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0059---TSP200X.BS_109_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0027---TSP200X.BS_063_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0027---TSP200X.BS_063_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0016---TSP200X.BS_044_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0016---TSP200X.BS_044_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0045---TSP200X.BS_095_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0045---TSP200X.BS_095_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0165---TSP200X.BS_263_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0165---TSP200X.BS_263_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0088---TSP200X.BS_138_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0088---TSP200X.BS_138_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0014---TSP200X.BS_042_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0014---TSP200X.BS_042_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0167---TSP200X.BS_265_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0167---TSP200X.BS_265_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0107---TSP200X.BS_157_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0107---TSP200X.BS_157_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0164---TSP200X.BS_262_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0164---TSP200X.BS_262_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0075---TSP200X.BS_125_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0075---TSP200X.BS_125_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0030---TSP200X.BS_069_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0030---TSP200X.BS_069_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0001---TSP200X.BS_006_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0001---TSP200X.BS_006_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0005---TSP200X.BS_027_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0005---TSP200X.BS_027_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0064---TSP200X.BS_114_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0064---TSP200X.BS_114_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0028---TSP200X.BS_066_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0028---TSP200X.BS_066_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0129---TSP200X.BS_179_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0129---TSP200X.BS_179_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0036---TSP200X.BS_081_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0036---TSP200X.BS_081_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0056---TSP200X.BS_106_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0056---TSP200X.BS_106_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0027---TSP200X.BS_063_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0027---TSP200X.BS_063_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0078---TSP200X.BS_128_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0078---TSP200X.BS_128_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0026---TSP200X.BS_059_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0026---TSP200X.BS_059_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0042---TSP200X.BS_089_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0042---TSP200X.BS_089_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0094---TSP200X.BS_144_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0094---TSP200X.BS_144_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0021---TSP200X.BS_053_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0021---TSP200X.BS_053_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0032---TSP200X.BS_073_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0032---TSP200X.BS_073_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0173---TSP200X.BS_271_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0173---TSP200X.BS_271_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0017---TSP200X.BS_049_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0017---TSP200X.BS_049_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0090---TSP200X.BS_140_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0090---TSP200X.BS_140_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0098---TSP200X.BS_148_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0098---TSP200X.BS_148_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0122---TSP200X.BS_172_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0122---TSP200X.BS_172_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0037---TSP200X.BS_083_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0037---TSP200X.BS_083_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0038---TSP200X.BS_085_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0038---TSP200X.BS_085_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0163---TSP200X.BS_261_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0163---TSP200X.BS_261_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0138---TSP200X.BS_188_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0138---TSP200X.BS_188_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0074---TSP200X.BS_124_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0074---TSP200X.BS_124_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0073---TSP200X.BS_123_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0073---TSP200X.BS_123_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0041---TSP200X.BS_088_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0041---TSP200X.BS_088_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0044---TSP200X.BS_091_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0044---TSP200X.BS_091_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0060---TSP200X.BS_110_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0060---TSP200X.BS_110_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0095---TSP200X.BS_145_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0095---TSP200X.BS_145_R1_trimmed_fastqc.zip
