Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0313---TSP200X.BS_430_R2	NS.2150.TSP0313---TSP200X.BS_430_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2187185.0	0.0	20-251	48.0	5.138128562006326	235.41238806959632	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0314---TSP200X.BS_431_R1	NS.2150.TSP0314---TSP200X.BS_431_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1765403.0	0.0	20-251	48.0	5.904160011306843	234.4880579675009	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0314---TSP200X.BS_431_R2	NS.2150.TSP0314---TSP200X.BS_431_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1753023.0	0.0	20-251	48.0	5.957663903338493	235.6911130087854	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0315---TSP200X.BS_432_R1	NS.2150.TSP0315---TSP200X.BS_432_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41287.0	0.0	20-251	50.0	13.374669992975996	235.90270545207935	242	pass	pass	warn	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0315---TSP200X.BS_432_R2	NS.2150.TSP0315---TSP200X.BS_432_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41189.0	0.0	20-251	50.0	12.051761392604822	236.9858942921654	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0316---TSP200X.BS_433_R1	NS.2150.TSP0316---TSP200X.BS_433_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1338740.0	0.0	20-251	48.0	6.340364820652256	234.34490864544273	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0316---TSP200X.BS_433_R2	NS.2150.TSP0316---TSP200X.BS_433_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1328257.0	0.0	20-251	48.0	6.57719101047463	235.6874264543684	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0317---TSP200X.BS_434_R1	NS.2150.TSP0317---TSP200X.BS_434_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	414761.0	0.0	20-251	47.0	8.853291413609284	232.9703082015908	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0317---TSP200X.BS_434_R2	NS.2150.TSP0317---TSP200X.BS_434_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	413199.0	0.0	20-251	47.0	7.6200571637395065	234.7643169513963	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0318---TSP200X.BS_435_R1	NS.2150.TSP0318---TSP200X.BS_435_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	327762.0	0.0	20-251	45.0	8.820729675801344	231.7490801252128	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0318---TSP200X.BS_435_R2	NS.2150.TSP0318---TSP200X.BS_435_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	325908.0	0.0	20-251	45.0	8.431520551812168	232.99128588436	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0319---TSP200X.BS_436_R1	NS.2150.TSP0319---TSP200X.BS_436_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	583980.0	0.0	20-251	48.0	7.221651426418712	234.62551286002946	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0319---TSP200X.BS_436_R2	NS.2150.TSP0319---TSP200X.BS_436_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	580553.0	0.0	20-251	48.0	7.117179654570728	235.47202408737877	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0320---TSP200X.BS_437_R1	NS.2150.TSP0320---TSP200X.BS_437_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	582066.0	0.0	20-251	48.0	8.033109647359577	232.89228884696925	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0320---TSP200X.BS_437_R2	NS.2150.TSP0320---TSP200X.BS_437_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	579628.0	0.0	20-251	48.0	6.904255833051544	234.7219423492309	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0321---TSP200X.BS_438_R1	NS.2150.TSP0321---TSP200X.BS_438_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1955450.0	0.0	20-251	48.0	5.485534629134029	234.71210053951776	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0321---TSP200X.BS_438_R2	NS.2150.TSP0321---TSP200X.BS_438_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1942327.0	0.0	20-251	48.0	5.484589193593867	235.8420441048289	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0322---TSP200X.BS_439_R1	NS.2150.TSP0322---TSP200X.BS_439_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	105198.0	0.0	20-251	49.0	11.196030342782182	234.488241221316	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0322---TSP200X.BS_439_R2	NS.2150.TSP0322---TSP200X.BS_439_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	104645.0	0.0	20-251	49.0	10.625447943045534	235.77600458693678	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0323---TSP200X.BS_440_R1	NS.2150.TSP0323---TSP200X.BS_440_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1602581.0	0.0	20-251	48.0	5.9036641517651836	234.2755024551021	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0323---TSP200X.BS_440_R2	NS.2150.TSP0323---TSP200X.BS_440_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1593146.0	0.0	20-251	48.0	5.592833299647364	235.667481825269	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0324---TSP200X.BS_441_R1	NS.2150.TSP0324---TSP200X.BS_441_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3507722.0	0.0	20-251	48.0	4.160318461232819	234.7695210737909	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0324---TSP200X.BS_441_R2	NS.2150.TSP0324---TSP200X.BS_441_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3481055.0	0.0	20-251	48.0	4.608217559704271	235.52396270670818	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0325---TSP200X.BS_442_R1	NS.2150.TSP0325---TSP200X.BS_442_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	185068.0	0.0	20-251	48.0	9.82557762552143	235.48895541098406	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0325---TSP200X.BS_442_R2	NS.2150.TSP0325---TSP200X.BS_442_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	183725.0	0.0	20-251	48.0	9.572458837937134	236.1972295550415	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0326---TSP200X.BS_443_R1	NS.2150.TSP0326---TSP200X.BS_443_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1271333.0	0.0	20-251	49.0	6.4231007926326145	233.96462138558505	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0326---TSP200X.BS_443_R2	NS.2150.TSP0326---TSP200X.BS_443_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1263565.0	0.0	20-251	49.0	6.08540122589657	235.47769999960428	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0327---TSP200X.BS_444_R1	NS.2150.TSP0327---TSP200X.BS_444_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1229155.0	0.0	20-251	48.0	6.207191119102148	233.62877098494494	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0327---TSP200X.BS_444_R2	NS.2150.TSP0327---TSP200X.BS_444_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1221089.0	0.0	20-251	48.0	6.097671832274306	235.03928624367265	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0328---TSP200X.BS_445_R1	NS.2150.TSP0328---TSP200X.BS_445_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2812214.0	0.0	20-251	48.0	4.942847298717486	234.5226177666422	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0328---TSP200X.BS_445_R2	NS.2150.TSP0328---TSP200X.BS_445_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2793640.0	0.0	20-251	48.0	4.917599016020862	235.7413890121848	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0329---TSP200X.BS_446_R1	NS.2150.TSP0329---TSP200X.BS_446_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2923325.0	0.0	20-251	49.0	4.46930503046443	234.7182557532946	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0329---TSP200X.BS_446_R2	NS.2150.TSP0329---TSP200X.BS_446_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2894010.0	0.0	20-251	49.0	5.436403638166106	235.1946351256561	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0330---TSP200X.BS_447_R1	NS.2150.TSP0330---TSP200X.BS_447_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	833991.0	0.0	20-251	48.0	7.289407199837888	234.06895398151778	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0330---TSP200X.BS_447_R2	NS.2150.TSP0330---TSP200X.BS_447_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	828815.0	0.0	20-251	48.0	7.178803472427502	235.41975712312157	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0331---TSP200X.BS_448_R1	NS.2150.TSP0331---TSP200X.BS_448_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1319786.0	0.0	20-251	48.0	6.145087158069566	234.38602773479943	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0331---TSP200X.BS_448_R2	NS.2150.TSP0331---TSP200X.BS_448_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1310348.0	0.0	20-251	48.0	6.273982178779988	235.48898689508437	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0332---TSP200X.BS_449_R1	NS.2150.TSP0332---TSP200X.BS_449_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2039820.0	0.0	20-251	49.0	5.768744172426118	233.94090851153533	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0332---TSP200X.BS_449_R2	NS.2150.TSP0332---TSP200X.BS_449_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2029096.0	0.0	20-251	48.0	5.2303457057813585	235.52642654660005	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0333---TSP200X.BS_450_R1	NS.2150.TSP0333---TSP200X.BS_450_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1557128.0	0.0	20-251	48.0	5.759770551939211	234.28406849019476	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0333---TSP200X.BS_450_R2	NS.2150.TSP0333---TSP200X.BS_450_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1545806.0	0.0	20-251	48.0	5.967889890451971	235.38275566274163	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0334---TSP200X.BS_451_R1	NS.2150.TSP0334---TSP200X.BS_451_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1466585.0	0.0	20-251	49.0	5.770957701053809	233.90744075522386	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0334---TSP200X.BS_451_R2	NS.2150.TSP0334---TSP200X.BS_451_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1456167.0	0.0	20-251	49.0	5.90502325626113	234.85295985968642	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0335---TSP200X.BS_452_R1	NS.2150.TSP0335---TSP200X.BS_452_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2193858.0	0.0	20-251	49.0	5.358582519864734	234.29441787025414	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0335---TSP200X.BS_452_R2	NS.2150.TSP0335---TSP200X.BS_452_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2179623.0	0.0	20-251	49.0	5.250258617254485	235.25862362436072	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0336---TSP200X.BS_453_R1	NS.2150.TSP0336---TSP200X.BS_453_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2181618.0	0.0	20-251	48.0	5.27920159831775	234.3325531784208	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0336---TSP200X.BS_453_R2	NS.2150.TSP0336---TSP200X.BS_453_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2166818.0	0.0	20-251	48.0	5.247861144671285	235.47698929951662	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0337---TSP200X.BS_454_R1	NS.2150.TSP0337---TSP200X.BS_454_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3054013.0	0.0	20-251	48.0	4.675769765076336	234.85428156330704	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0337---TSP200X.BS_454_R2	NS.2150.TSP0337---TSP200X.BS_454_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3031375.0	0.0	20-251	48.0	4.987818866158565	235.9285231949198	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0338---TSP200X.BS_455_R1	NS.2150.TSP0338---TSP200X.BS_455_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2255055.0	0.0	20-251	48.0	5.221785866385225	233.90625106704715	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0338---TSP200X.BS_455_R2	NS.2150.TSP0338---TSP200X.BS_455_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2241877.0	0.0	20-251	48.0	5.021232462037868	235.28740158358374	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0339---TSP200X.BS_456_R1	NS.2150.TSP0339---TSP200X.BS_456_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1524047.0	0.0	20-251	48.0	6.253481683963814	234.52746207958154	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0339---TSP200X.BS_456_R2	NS.2150.TSP0339---TSP200X.BS_456_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1512554.0	0.0	20-251	48.0	6.332071450011041	235.6307754962798	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0340---TSP200X.BS_457_R1	NS.2150.TSP0340---TSP200X.BS_457_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2090918.0	0.0	20-251	48.0	6.035761790001859	233.85611822175713	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0340---TSP200X.BS_457_R2	NS.2150.TSP0340---TSP200X.BS_457_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2051189.0	0.0	20-251	48.0	9.904076760621203	232.8251677441718	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0341---TSP200X.BS_458_R1	NS.2150.TSP0341---TSP200X.BS_458_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3274256.0	0.0	20-251	49.0	4.369317743112693	234.54452522954833	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0341---TSP200X.BS_458_R2	NS.2150.TSP0341---TSP200X.BS_458_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3243456.0	0.0	20-251	49.0	5.24773401613394	235.31707259170466	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0342---TSP200X.BS_459_R1	NS.2150.TSP0342---TSP200X.BS_459_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	992634.0	0.0	20-251	47.0	6.585811084448044	233.67740476348786	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0342---TSP200X.BS_459_R2	NS.2150.TSP0342---TSP200X.BS_459_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	986846.0	0.0	20-251	47.0	6.387724123115461	235.04100437150274	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0343---TSP200X.BS_460_R1	NS.2150.TSP0343---TSP200X.BS_460_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	858664.0	0.0	20-251	46.0	6.7751763204233555	232.3595888496548	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0343---TSP200X.BS_460_R2	NS.2150.TSP0343---TSP200X.BS_460_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	853875.0	0.0	20-251	47.0	6.479754062362758	233.96402166593472	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0344---TSP200X.BS_461_R1	NS.2150.TSP0344---TSP200X.BS_461_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1397079.0	0.0	20-251	49.0	5.8625890160828416	234.35349611582453	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0344---TSP200X.BS_461_R2	NS.2150.TSP0344---TSP200X.BS_461_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1385060.0	0.0	20-251	49.0	6.388387506678411	235.18714712720026	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0345---TSP200X.BS_462_R1	NS.2150.TSP0345---TSP200X.BS_462_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	798655.0	0.0	20-251	48.0	6.731567447771567	233.90674947255073	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0345---TSP200X.BS_462_R2	NS.2150.TSP0345---TSP200X.BS_462_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	793507.0	0.0	20-251	48.0	6.494838734881986	235.0863092575113	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0346---TSP200X.BS_463_R1	NS.2150.TSP0346---TSP200X.BS_463_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	586208.0	0.0	20-251	47.0	7.274721600524046	233.09473599814402	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0346---TSP200X.BS_463_R2	NS.2150.TSP0346---TSP200X.BS_463_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	581917.0	0.0	20-251	47.0	7.520144625436273	234.29334252135615	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0347---TSP200X.BS_464_R1	NS.2150.TSP0347---TSP200X.BS_464_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	528037.0	0.0	20-251	46.0	6.89326694909637	235.21623295337258	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0347---TSP200X.BS_464_R2	NS.2150.TSP0347---TSP200X.BS_464_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	524508.0	0.0	20-251	46.0	6.745559648279912	235.64675085985343	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0348---TSP200X.BS_465_R1	NS.2150.TSP0348---TSP200X.BS_465_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	534549.0	0.0	20-251	48.0	5.890386101180622	236.20392330731138	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0348---TSP200X.BS_465_R2	NS.2150.TSP0348---TSP200X.BS_465_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	531922.0	0.0	20-251	48.0	5.446475235090859	236.56379130774812	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0349---TSP200X.BS_466_R1	NS.2150.TSP0349---TSP200X.BS_466_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1644178.0	0.0	20-251	49.0	6.089292107093547	233.9380231337483	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0349---TSP200X.BS_466_R2	NS.2150.TSP0349---TSP200X.BS_466_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1633493.0	0.0	20-251	49.0	6.033144923179959	235.191195187246	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0350---TSP200X.BS_467_R1	NS.2150.TSP0350---TSP200X.BS_467_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2393579.0	0.0	20-251	48.0	5.064713525648415	234.61229439262294	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0350---TSP200X.BS_467_R2	NS.2150.TSP0350---TSP200X.BS_467_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2373550.0	0.0	20-251	48.0	5.589579446241176	235.47724800404458	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0351---TSP200X.BS_468_R1	NS.2150.TSP0351---TSP200X.BS_468_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2621088.0	0.0	20-251	48.0	4.9882253390365054	234.4747101203775	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0351---TSP200X.BS_468_R2	NS.2150.TSP0351---TSP200X.BS_468_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2604619.0	0.0	20-251	48.0	4.905200630058808	235.922892369287	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0352---TSP200X.BS_469_R1	NS.2150.TSP0352---TSP200X.BS_469_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	937817.0	0.0	20-251	48.0	7.306009594622405	233.9057993190569	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0352---TSP200X.BS_469_R2	NS.2150.TSP0352---TSP200X.BS_469_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	932761.0	0.0	20-251	48.0	6.730019801428233	235.63268725857964	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0353---TSP200X.BS_470_R1	NS.2150.TSP0353---TSP200X.BS_470_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1242284.0	0.0	20-251	48.0	7.140074250332453	233.5168439744857	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0353---TSP200X.BS_470_R2	NS.2150.TSP0353---TSP200X.BS_470_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1232235.0	0.0	20-251	48.0	7.4127905797189655	234.93363928146823	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0354---TSP200X.BS_471_R1	NS.2150.TSP0354---TSP200X.BS_471_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3112280.0	0.0	20-251	48.0	4.752492113074649	234.1505799606719	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0354---TSP200X.BS_471_R2	NS.2150.TSP0354---TSP200X.BS_471_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3092729.0	0.0	20-251	48.0	4.771200219866346	235.39984815999074	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0355---TSP200X.BS_472_R1	NS.2150.TSP0355---TSP200X.BS_472_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	577773.0	0.0	20-251	46.0	8.046585769843865	233.40753375460605	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0355---TSP200X.BS_472_R2	NS.2150.TSP0355---TSP200X.BS_472_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	575357.0	0.0	20-251	46.0	7.163726173488808	234.8837121995561	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0356---TSP200X.BS_473_R1	NS.2150.TSP0356---TSP200X.BS_473_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2109033.0	0.0	20-251	48.0	5.4490705173374625	234.0943152620182	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0356---TSP200X.BS_473_R2	NS.2150.TSP0356---TSP200X.BS_473_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2096765.0	0.0	20-251	48.0	5.1783310915856	235.59487543906923	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0357---TSP200X.BS_474_R1	NS.2150.TSP0357---TSP200X.BS_474_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3212020.0	0.0	20-251	48.0	4.215297014614812	234.83219095771508	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0357---TSP200X.BS_474_R2	NS.2150.TSP0357---TSP200X.BS_474_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3183764.0	0.0	20-251	48.0	4.899480393098897	235.47881595495144	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
